show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,num_seasons
87164,TV Show,The Heaven Sword And The Dragon Saber,Unknown,"Joseph Zeng, Yukee Chen, Zhu Xudan, Kabby Hui, Cao Xiyue",China,2019-02-27,2019,7.273,1 Seasons,"Drama, Action & Adventure",zh,"Heavenly Sword and Dragon Slaying Sabre is a 2019 Chinese wuxia television series adapted from the novel The Heaven Sword and Dragon Saber by Jin Yong. Originally published in newspapers from 1961 to 1963, the story has been revised twice; once in 1979 and the second in 2005. This remake is primarily based on the third edition of the novel. The series is the first adaptation to be released as a web series and was first broadcast on Tencent in China on February 27, 2019.",81.306,11,7.273,1.0
88639,TV Show,Spirit Sword Sovereign,Unknown,"Shuai Guan, Sen Zhongren, Zhang Ni, Qiege Qin",China,2019-01-15,2019,9.0,1 Seasons,"Sci-Fi & Fantasy, Animation, Action & Adventure",zh,Unknown,118.643,2,9.0,1.0
83135,TV Show,The Twilight Zone,Unknown,Jordan Peele,United States of America,2019-04-01,2019,6.7,1 Seasons,"Sci-Fi & Fantasy, Mystery, Drama",en,"Tales of science fiction, fantasy and the occult, exploring humanity's hopes, despairs, prides and prejudices in metaphoric ways. Next stop ahead The Twilight Zone.",84.175,379,6.7,1.0
89456,TV Show,Primal,Genndy Tartakovsky,Aaron LaPlante,"France, United States of America",2019-10-08,2019,8.612,1 Seasons,"Action & Adventure, Animation, Drama",en,A caveman forms a bond with a dinosaur as they struggle to survive in a hostile world.,71.535,1411,8.612,1.0
96761,TV Show,The Best Partner,Liu Jin,"Jin Dong, Lyric Lan, Sun Chun, Tian Yu, Liu Mintao",China,2019-12-19,2019,5.6,1 Seasons,Drama,zh,"Luo Bing is a senior partner at Panorama Law Firm. He is a lawyer who cares only about winning cases. Dai Xi goes to his law firm to argue with him about her best friend's lawsuit and by chance becomes his assistant. At first, they don't get along, but soon they begin to understand each other and Dai Xi's respect for Luo Bing grows. Luo Bing also inherits some of Dai Xi's empathy for others and learns that practicing law is more than just winning. They both grow and become reliable partners in law.",85.377,5,5.6,1.0
219247,TV Show,Obsession,Jorron Lee Monroy,"Kris Bernal, Rayver Cruz, Kim Domingo, Megan Young, Boots Anson-Roa",Philippines,2019-07-22,2019,0.0,1 Seasons,Drama,tl,Unknown,113.943,0,0.0,1.0
85904,TV Show,Temptation Island,Unknown,Mark L. Walberg,United States of America,2019-01-15,2019,6.8,1 Seasons,Reality,en,Couples travel to a tropical paradise where they are forced to decide if they're ready to commit to one another for the rest of their lives. A reboot of the 2001 reality series.,85.702,21,6.8,1.0
93544,TV Show,Top Boy,Unknown,"Kane Robinson, Ashley Walters, Micheal Ward, Araloyin Oshunremi, Joshua Blisset","United Kingdom, United States of America",2019-09-13,2019,7.991,1 Seasons,"Crime, Drama, Action & Adventure",en,"Two seasoned drug dealers return to the gritty street of London, but their pursuit of money and power is threatened by a young and ruthless hustler.",96.569,118,7.991,1.0
86942,TV Show,Undercover,Unknown,"Tom Waes, Frank Lammers, Elise Schaap, Jeroen Van der Ven, Ruth Becquart","Belgium, Netherlands",2019-02-24,2019,7.5,1 Seasons,"Crime, Drama",nl,Undercover agents infiltrate a drug kingpin's operation by posing as a couple at the campground where he spends his weekends. Inspired by real events.,54.205,149,7.5,1.0
91200,TV Show,Bahu Begum,Unknown,"Arjit Taneja, Samiksha Jaiswal, Amrapali Gupta, Mohammad Nazim Khilji, Diana Khan",India,2019-07-15,2019,8.0,1 Seasons,"Drama, Family",hi,"Azaan, the dynamic young Nawab of Bhopal returns home after a hiatus of five years from London with the love of his life Shayra. However, his mother Begum Raziya eagerly awaits his return to break the news of his nikah with his childhood friend Noor. Set in the royal world of Bhopal, behold Bahu Begum, the tale of three individuals Azaan, Shayra and Noor, who are entangled in a web of love, revenge and penance!",84.426,1,8.0,1.0
90877,TV Show,A Black Lady Sketch Show,Unknown,"Robin Thede, Gabrielle Dennis, Skye Townsend, DaMya Gurley, Tamara Jade",United States of America,2019-08-02,2019,7.243,1 Seasons,Comedy,en,"A narrative series set in a limitless magical reality full of dynamic, hilarious characters and celebrity guests presenting sketches performed by a core cast of black women.",84.249,37,7.243,1.0
84669,TV Show,The Quintessential Quintuplets,Unknown,"Yoshitsugu Matsuoka, Kana Hanazawa, Ayana Taketatsu, Miku Ito, Ayane Sakura",Japan,2019-01-11,2019,8.469,1 Seasons,"Animation, Drama, Comedy",ja,"Fuutarou Uesugi is a poor, antisocial ace student who one day meets the rich transfer student Itsuki Nakano. They argue but when Uesugi realizes he is to be her tutor, he tries to get on better terms. While trying to do so he meets four other girls.",73.349,703,8.469,1.0
87428,TV Show,Why Women Kill,Unknown,"Allison Tolman, Lana Parrilla, Nick Frost, B.K. Cannon, Jordane Christie",United States of America,2019-08-15,2019,8.0,1 Seasons,"Comedy, Crime, Drama",en,"Three women living in three different decades: a housewife in the '60s, a socialite in the '80s and a lawyer in 2018, deal with infidelity in their marriages.",78.025,316,8.0,1.0
86936,TV Show,Ms. Sweet,Unknown,"Elena Podkaminskaya, Vasilina Yuskovets, Aleksandr Pankratov-Chyornyy, Dmitry Lysenkov, Kseniya Teplova",Russia,2019-02-10,2019,6.9,1 Seasons,"Comedy, Family",ru,"Vera's life was like a fairy tale with a loving husband, smart and beautiful daughter, caring father, and her favorite hobby, baking desserts. When her husband cheats on her with her young neighbor, she decides to leave him and turn her baking hobby into a business.",72.221,17,6.9,1.0
94471,TV Show,Chateau Meiland,Unknown,"Martien Meiland, Erica Meiland-Renkema, Maxime Meiland, Montana Meiland",Netherlands,2019-05-20,2019,9.0,1 Seasons,"Family, Reality, Comedy, Drama",nl,"Chateau Meiland has been on Dutch television since 2019. The Meiland family's adventure started when they bought a castle in France where they ran a bed and breakfast. The family has now been living in the Netherlands for a number of years, where the recordings of the reality series continue unabated.",79.026,3,9.0,1.0
86893,TV Show,Tacoma Fd,Unknown,"Kevin Heffernan, Steve Lemme, Hassie Harrison, Marcus Henderson, Gabriel Hogan",United States of America,2019-03-25,2019,7.8,1 Seasons,Comedy,en,"There's not a lot of fires to fight in one of the rainiest cities in America, leaving the crew at the Tacoma Fire Department tackling the less glamorous elements of the job. Light on blazes that need extinguishing, this squad keeps itself entertained with creative competitions, friendly first responder rivalries, and bizarre emergency calls.",77.961,72,7.8,1.0
83095,TV Show,The Rising Of The Shield Hero,Unknown,"Kaito Ishikawa, Asami Seto, Rina Hidaka","Japan, South Korea",2019-01-09,2019,8.5,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy, Drama",ja,"Iwatani Naofumi, a run-of-the-mill otaku, finds a book in the library that summons him to another world. He is tasked with joining the sword, spear, and bow as one of the Four Cardinal Heroes and fighting the Waves of Catastrophe as the Shield Hero. Excited by the prospect of a grand adventure, Naofumi sets off with his party. However, merely a few days later, he is betrayed and loses all his money, dignity, and respect. Unable to trust anyone anymore, he employs a slave named Raphtalia and takes on the Waves and the world. But will he really find a way to overturn this desperate situation?",72.977,1380,8.5,1.0
86686,TV Show,Creepshow,Unknown,Unknown,United States of America,2019-09-26,2019,7.5,1 Seasons,"Mystery, Sci-Fi & Fantasy",en,A young boy's horror comic book comes to life in this anthology series of terrifying tales.,59.639,292,7.5,1.0
229818,TV Show,Epic Npc Man: Dungeons & Dragons,Unknown,"Rowan Bettjeman, Adam King, Alan Morrison, Ben Van Lier, Rob Hartley",,2019-07-29,2019,8.0,1 Seasons,"Sci-Fi & Fantasy, Reality",en,"Rowan, Adam, Alan and Britt (dungeon master Robert) play D&D. The four players play as their characters from Epic NPC Man, with whatever happens to the characters being deemed as canon in the Epic NPC Man universe.",84.988,1,8.0,1.0
89216,TV Show,The Thunder,Fu Dongyu,"Simon Yam, Wu Gang, Johnny Huang, Wang Jinsong, Gong Lei",China,2019-05-07,2019,8.4,1 Seasons,"Drama, Crime, Mystery",zh,A father and son represent two generations of policemen as they risk their lives in the war against drugs.,72.224,5,8.4,1.0
93982,TV Show,On The Road,Chen Kunhui,"Liu Ye, Mei Ting, Bao Jianfeng, Ma Yili, Zeng Li",China,2019-09-22,2019,7.0,1 Seasons,Drama,zh,Unknown,72.595,1,7.0,1.0
88786,TV Show,Victor And Valentino,Unknown,"Diego Molano, Sean-Ryan Petersen",United States of America,2019-03-30,2019,6.0,1 Seasons,"Animation, Action & Adventure, Comedy, Mystery",en,"Two half-brothers spend a summer with their grandma in Monte Macabre, a small and mysterious town, where the myths and legends of Latin American folklore come to life.",76.204,16,6.0,1.0
98725,TV Show,Desaparecida,"Luis Reyes, Pedro Adame","Andrea Noli, Mauricio Islas, Diego Soldano, Geraldine Zinat, Julia Urbini",,2019-08-19,2019,6.0,1 Seasons,"Drama, Action & Adventure, Mystery",fr,Unknown,78.199,2,6.0,1.0
92371,TV Show,The Food That Built America,Unknown,"Campbell Scott, Adam Richman",United States of America,2019-08-11,2019,7.8,1 Seasons,Documentary,en,"The fascinating stories of the families behind the food that built America, those who used brains, muscle, blood, sweat and tears to get to America's heart through its stomach, those who invented new technologies and helped win wars.",75.504,28,7.8,1.0
97889,TV Show,Wwe Backstage,Unknown,"Renee Paquette, Booker Huffman, Jr., Saraya-Jade Bevis, Phil Brooks, Jason Reso",,2019-11-05,2019,0.0,1 Seasons,Unknown,en,WWE Backstage is a professional wrestling studio show where hosts and guests discuss the biggest news and stories in the WWE.,80.853,0,0.0,1.0
97276,TV Show,Under The Power,"Yin Tao, Yin Tao","Ren Jialun, Tan Songyun, Han Dong, Ye Qing, Yao Yichen",,2019-12-28,2019,6.4,1 Seasons,"Drama, Mystery, Comedy",zh,"In the final years of the reign of Jiajing Emperor during the Ming Dynasty, Lu Yi of the Jing Yi Wei is commissioned to investigate the disappearance of funds that have been set aside for river repairs in Yangzhou. He is assisted by Yuan Jin Xia of the Liushanmen. The two accidentally become involved in a conspiracy.

The talented female constable Yuan Jin Xia gets into a disagreement with the hot-tempered Jin Yi Wei Lu Yi over a case that they are both involved in. Jin Xia thought that she'd never encounter Lu Yi again in this lifetime, yet fate has its way of bringing two people back together. Government funds have been stolen and Jin Xia receives orders to assist Lu Yi in his investigation.

They are unable to get along at first but learn to work together through the hardships. Eventually, they develop feelings for each other to become lovers. However, things go awry when the truth about the past comes to light. Jin Xia is the orphan of the Xia Yan case from many years ago and she bears the burdens of the bloodshed that destroyed her family.

(Source: ChineseDrama.info)

~~  Adapted from a novel of the same name by Lan Se Shi",75.084,8,6.4,1.0
219594,TV Show,The Better Woman,Mark Sicat Dela Cruz,"Andrea Torres, Derek Ramsay, Jaclyn Jose, Ina Feleo, Marco Alcaraz",Philippines,2019-07-01,2019,0.0,1 Seasons,Drama,tl,Unknown,91.299,0,0.0,1.0
82782,TV Show,The Righteous Gemstones,Unknown,"Danny McBride, Adam Devine, Edi Patterson, Cassidy Freeman, Tim Baltz",United States of America,2019-08-18,2019,7.4,1 Seasons,"Comedy, Drama",en,"The story of a world-famous televangelist family with a history of deviance, greed and, yes, charitable work, all in the name of Jesus.",86.325,196,7.4,1.0
93310,TV Show,Archibald'S Next Big Thing,Unknown,"Tony Hale, Rosamund Pike, Kari Wahlgren, Jordan Fisher, Chelsea Kane",United States of America,2019-09-06,2019,6.1,1 Seasons,"Kids, Animation",en,"Happy-go-lucky chicken Archibald may not remember to do his chores, but he never forgets to have fun. After all, life's an adventure!",96.819,10,6.1,1.0
90855,TV Show,Saint Seiya: Knights Of The Zodiac,Unknown,"Masakazu Morita, Fumiko Orikasa, Takahiro Sakurai, Hiroaki Miura, Satomi Sato",Japan,2019-07-19,2019,7.4,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy",en,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.",72.069,648,7.4,1.0
95385,TV Show,Royal Nirvana,"Chen Wenyong, Yang Wenjun","Luo Jin, Li Yitong, Huang Zhizhong, Zhang Zhijian, Miao Pu",China,2019-11-12,2019,9.1,1 Seasons,"Drama, War & Politics",zh,"A story that follows a Crown Prince who faces enemies from all sides and falls in love with a maidservant who wants to kill him. He is a son simply yearning for his father's love but is feared and suppressed due to his position. Despite the conflicts, the Crown Prince is a man willing to sacrifice his life and reputation for his country.",78.513,10,9.1,1.0
90597,TV Show,Detective Ke Chen,Huang Zhizhong,"Wu Gang, Huang Zhizhong, Zuo Xiaoqing, Yi Sha, Ke Lan",China,2019-06-21,2019,0.0,1 Seasons,"Crime, Mystery",zh,Unknown,70.151,0,0.0,1.0
89682,TV Show,Anti-Terrorism Special Forces: The Wolves,Unknown,"Yang Xuwen, Li Youbin, Vision Wei, Dai Si, Zhou Tingyi",South Korea,2019-04-30,2019,1.0,1 Seasons,Unknown,zh,"A story about two brothers who become enemies in a fight against terrorism.

Qin Xiaoyang (Yang Xuwen) and Tang Shi (Wei Chen) grew up together like brothers. Because of an incident, the two ended taking very different paths. Qin Xiaoyang gets the opportunity to join an elite security intelligence unit. Through the help of Zhu Yutong he successfully infiltrates a terrorist organization called hell gate and must face off against Tang Shi who has become a vigilante for hire.",64.899,1,1.0,1.0
88398,TV Show,The Nokdu Flower,Shin Kyung-soo,"Cho Jung-seok, Yoon Shi-yoon, Han Ye-ri, Choi Moo-seong, Park Hyeok-kwon",South Korea,2019-04-26,2019,7.7,1 Seasons,Drama,ko,"Set during the period of the 1894 Donghak Peasant Revolution against the Japanese, the drama tells the story of two half-brothers, one illegitimate and low born, and one, part of the pro-Japanese ruling elite, who find themselves on opposite sides of the conflict.",79.566,7,7.7,1.0
88744,TV Show,Live Rescue,Unknown,Matt Iseman,United States of America,2019-04-22,2019,8.833,1 Seasons,"Action & Adventure, Drama, Documentary",en,"Follow firefighters, paramedics and EMTs from across the country as they bravely put their lives on the line responding to emergency rescue calls.",86.039,6,8.833,1.0
219025,TV Show,Ang Regalo,L.A. Madridejos,"Alden Richards, Jean Garcia, Jo Berry, Elizabeth Oropesa, Martin del Rosario",Philippines,2019-09-16,2019,0.0,1 Seasons,Drama,tl,Unknown,88.533,0,0.0,1.0
86857,TV Show,Good Bye My Princess,Li Muge,"Peng Xiaoran, Chen Xingxu, Shawn Wei, Xia Wa, Najima",China,2019-02-14,2019,7.5,1 Seasons,"Drama, War & Politics",zh,"A love story revolves around the 9th Princess of Western Liang as she journeys to the Central Plains to fulfill a marriage alliance with the Crown Prince. Having received overwhelming love and admiration as the 9th Princess, Xiao Feng is forced to leave the life that she has known in order to become the Crown Princess. Her husband, the black-bellied Crown Prince, holds the highest position second only to one, the Emperor. However, the Eastern Palace is the most dangerous place to be. For political reasons, the Prince has no choice but to marry the Princess from a foreign land. He has his own favored concubine while she has her own life. Two parallel lines begin to intersect in a place fraught with danger and deadly power play and buried somewhere deep inside are memories that have yet to resurface.",60.569,9,7.5,1.0
